2017-09-07 13:30:35   mouse movement trajectory: ( 70, 196 )
2017-09-07 13:30:37   mouse movement trajectory: ( 222, 32 )
2017-09-07 13:30:37   mouse movement trajectory: ( 132, 10 )
2017-09-07 13:30:37   mouse movement trajectory: ( 134, 8 )
2017-09-07 13:30:38   mouse movement trajectory: ( 224, 34 )
2017-09-07 13:30:38   mouse movement trajectory: ( 134, 6 )
2017-09-07 13:30:38   mouse movement trajectory: ( 226, 36 )
2017-09-07 13:30:38   mouse movement trajectory: ( 228, 36 )
2017-09-07 13:30:38   mouse movement trajectory: ( 228, 36 )
2017-09-07 13:30:38   mouse movement trajectory: ( 228, 38 )
2017-09-07 13:30:38   mouse movement trajectory: ( 226, 40 )
2017-09-07 13:30:38   mouse movement trajectory: ( 218, 46 )
2017-09-07 13:30:38   mouse movement trajectory: ( 162, 74 )
2017-09-07 13:30:38   mouse movement trajectory: ( 80, 106 )
2017-09-07 13:30:38   mouse movement trajectory: ( 50, 114 )
2017-09-07 13:30:38   mouse movement trajectory: ( 16, 120 )
2017-09-07 13:30:38   mouse movement trajectory: ( 6, 120 )
2017-09-07 13:30:38   mouse movement trajectory: ( 2, 120 )
2017-09-07 13:30:38   mouse movement trajectory: ( 122, 16 )
2017-09-07 13:30:38   mouse movement trajectory: ( 0, 120 )
2017-09-07 13:30:38   mouse movement trajectory: ( 114, 24 )
2017-09-07 13:30:38   mouse movement trajectory: ( 0, 118 )
2017-09-07 13:30:39   mouse movement trajectory: ( 0, 116 )
2017-09-07 13:30:39   mouse movement trajectory: ( 4, 108 )
2017-09-07 13:30:39   mouse movement trajectory: ( 22, 92 )
2017-09-07 13:30:39   mouse movement trajectory: ( 36, 90 )
2017-09-07 13:30:39   mouse movement trajectory: ( 44, 76 )
2017-09-07 13:30:39   mouse movement trajectory: ( 94, 52 )
2017-09-07 13:30:39   mouse movement trajectory: ( 132, 40 )
2017-09-07 13:30:39   mouse movement trajectory: ( 144, 36 )
2017-09-07 13:30:39   mouse movement trajectory: ( 166, 32 )
2017-09-07 13:30:39   mouse movement trajectory: ( 188, 32 )
2017-09-07 13:30:39   mouse movement trajectory: ( 202, 34 )
2017-09-07 13:30:39   mouse movement trajectory: ( 216, 42 )
2017-09-07 13:30:39   mouse movement trajectory: ( 224, 46 )
2017-09-07 13:30:39   mouse movement trajectory: ( 230, 54 )
2017-09-07 13:30:39   mouse movement trajectory: ( 242, 70 )
2017-09-07 13:30:39   mouse movement trajectory: ( 246, 82 )
2017-09-07 13:30:39   mouse movement trajectory: ( 256, 122 )
2017-09-07 13:30:40   mouse movement trajectory: ( 262, 170 )
2017-09-07 13:30:40   mouse movement trajectory: ( 176, 32 )
2017-09-07 13:30:40   mouse movement trajectory: ( 176, 32 )
2017-09-07 13:30:40   mouse movement trajectory: ( 264, 210 )
2017-09-07 13:30:40   mouse movement trajectory: ( 266, 230 )
2017-09-07 13:30:40   mouse movement trajectory: ( 268, 250 )
2017-09-07 13:30:40   mouse movement trajectory: ( 268, 258 )
2017-09-07 13:30:40   mouse movement trajectory: ( 268, 274 )
2017-09-07 13:30:40   mouse movement trajectory: ( 266, 274 )
2017-09-07 13:30:40   mouse movement trajectory: ( 240, 278 )
2017-09-07 13:30:40   mouse movement trajectory: ( 170, 286 )
2017-09-07 13:30:40   mouse movement trajectory: ( 112, 4 )
2017-09-07 13:30:40   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:40   mouse movement trajectory: ( 122, 4 )
2017-09-07 13:30:40   mouse movement trajectory: ( 104, 298 )
2017-09-07 13:30:40   mouse movement trajectory: ( 96, 300 )
2017-09-07 13:30:40   mouse movement trajectory: ( 80, 302 )
2017-09-07 13:30:41   mouse movement trajectory: ( 74, 304 )
2017-09-07 13:30:41   mouse movement trajectory: ( 66, 304 )
2017-09-07 13:30:41   mouse movement trajectory: ( 60, 306 )
2017-09-07 13:30:41   mouse movement trajectory: ( 56, 306 )
2017-09-07 13:30:41   mouse movement trajectory: ( 52, 306 )
2017-09-07 13:30:41   mouse movement trajectory: ( 48, 308 )
2017-09-07 13:30:41   mouse movement trajectory: ( 46, 308 )
2017-09-07 13:30:41   mouse movement trajectory: ( 148, 4 )
2017-09-07 13:30:41   mouse movement trajectory: ( 44, 306 )
2017-09-07 13:30:41   mouse movement trajectory: ( 40, 300 )
2017-09-07 13:30:41   mouse movement trajectory: ( 174, 8 )
2017-09-07 13:30:41   mouse movement trajectory: ( 32, 282 )
2017-09-07 13:30:41   mouse movement trajectory: ( 24, 250 )
2017-09-07 13:30:41   mouse movement trajectory: ( 184, 12 )
2017-09-07 13:30:41   mouse movement trajectory: ( 16, 158 )
2017-09-07 13:30:41   mouse movement trajectory: ( 24, 62 )
2017-09-07 13:30:41   mouse movement trajectory: ( 200, 18 )
2017-09-07 13:30:41   mouse movement trajectory: ( 212, 24 )
2017-09-07 13:30:42   mouse movement trajectory: ( 216, 28 )
2017-09-07 13:30:42   mouse movement trajectory: ( 222, 32 )
2017-09-07 13:30:42   mouse movement trajectory: ( 134, 8 )
2017-09-07 13:30:42   mouse movement trajectory: ( 224, 34 )
2017-09-07 13:30:42   mouse movement trajectory: ( 226, 36 )
2017-09-07 13:30:42   mouse movement trajectory: ( 228, 38 )
2017-09-07 13:30:42   mouse movement trajectory: ( 226, 40 )
2017-09-07 13:30:42   mouse movement trajectory: ( 218, 46 )
2017-09-07 13:30:42   mouse movement trajectory: ( 162, 74 )
2017-09-07 13:30:42   mouse movement trajectory: ( 0, 120 )
2017-09-07 13:30:42   mouse movement trajectory: ( 0, 116 )
2017-09-07 13:30:42   mouse movement trajectory: ( 132, 40 )
2017-09-07 13:30:42   mouse movement trajectory: ( 144, 36 )
2017-09-07 13:30:42   mouse movement trajectory: ( 166, 32 )
2017-09-07 13:30:42   mouse movement trajectory: ( 188, 32 )
2017-09-07 13:30:42   mouse movement trajectory: ( 202, 34 )
2017-09-07 13:30:42   mouse movement trajectory: ( 216, 42 )
2017-09-07 13:30:42   mouse movement trajectory: ( 224, 46 )
2017-09-07 13:30:43   mouse movement trajectory: ( 230, 54 )
2017-09-07 13:30:43   mouse movement trajectory: ( 242, 70 )
2017-09-07 13:30:43   mouse movement trajectory: ( 246, 82 )
2017-09-07 13:30:43   mouse movement trajectory: ( 256, 122 )
2017-09-07 13:30:43   mouse movement trajectory: ( 262, 170 )
2017-09-07 13:30:43   mouse movement trajectory: ( 264, 210 )
2017-09-07 13:30:43   mouse movement trajectory: ( 266, 230 )
2017-09-07 13:30:43   mouse movement trajectory: ( 268, 250 )
2017-09-07 13:30:43   mouse movement trajectory: ( 268, 258 )
2017-09-07 13:30:43   mouse movement trajectory: ( 268, 274 )
2017-09-07 13:30:43   mouse movement trajectory: ( 266, 274 )
2017-09-07 13:30:43   mouse movement trajectory: ( 240, 278 )
2017-09-07 13:30:43   mouse movement trajectory: ( 170, 286 )
2017-09-07 13:30:43   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:43   mouse movement trajectory: ( 104, 298 )
2017-09-07 13:30:43   mouse movement trajectory: ( 96, 300 )
2017-09-07 13:30:44   mouse movement trajectory: ( 134, 8 )
2017-09-07 13:30:44   mouse movement trajectory: ( 226, 36 )
2017-09-07 13:30:44   mouse movement trajectory: ( 256, 122 )
2017-09-07 13:30:44   mouse movement trajectory: ( 262, 170 )
2017-09-07 13:30:44   mouse movement trajectory: ( 264, 210 )
2017-09-07 13:30:44   mouse movement trajectory: ( 266, 230 )
2017-09-07 13:30:44   mouse movement trajectory: ( 268, 250 )
2017-09-07 13:30:44   mouse movement trajectory: ( 268, 258 )
2017-09-07 13:30:44   mouse movement trajectory: ( 268, 274 )
2017-09-07 13:30:44   mouse movement trajectory: ( 266, 274 )
2017-09-07 13:30:44   mouse movement trajectory: ( 240, 278 )
2017-09-07 13:30:44   mouse movement trajectory: ( 170, 286 )
2017-09-07 13:30:44   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:44   mouse movement trajectory: ( 104, 298 )
2017-09-07 13:30:44   mouse movement trajectory: ( 226, 36 )
2017-09-07 13:30:44   mouse movement trajectory: ( 256, 122 )
2017-09-07 13:30:45   mouse movement trajectory: ( 262, 170 )
2017-09-07 13:30:45   mouse movement trajectory: ( 264, 210 )
2017-09-07 13:30:45   mouse movement trajectory: ( 266, 230 )
2017-09-07 13:30:45   mouse movement trajectory: ( 268, 274 )
2017-09-07 13:30:45   mouse movement trajectory: ( 266, 274 )
2017-09-07 13:30:45   mouse movement trajectory: ( 240, 278 )
2017-09-07 13:30:45   mouse movement trajectory: ( 170, 286 )
2017-09-07 13:30:45   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:45   mouse movement trajectory: ( 104, 298 )
2017-09-07 13:30:45   mouse movement trajectory: ( 262, 170 )
2017-09-07 13:30:45   mouse movement trajectory: ( 264, 210 )
2017-09-07 13:30:45   mouse movement trajectory: ( 266, 230 )
2017-09-07 13:30:45   mouse movement trajectory: ( 268, 274 )
2017-09-07 13:30:45   mouse movement trajectory: ( 266, 274 )
2017-09-07 13:30:45   mouse movement trajectory: ( 240, 278 )
2017-09-07 13:30:45   mouse movement trajectory: ( 170, 286 )
2017-09-07 13:30:45   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:45   mouse movement trajectory: ( 104, 298 )
2017-09-07 13:30:46   mouse movement trajectory: ( 262, 170 )
2017-09-07 13:30:46   mouse movement trajectory: ( 264, 210 )
2017-09-07 13:30:46   mouse movement trajectory: ( 268, 274 )
2017-09-07 13:30:46   mouse movement trajectory: ( 266, 274 )
2017-09-07 13:30:46   mouse movement trajectory: ( 240, 278 )
2017-09-07 13:30:46   mouse movement trajectory: ( 170, 286 )
2017-09-07 13:30:46   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:46   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:46   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:46   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:47   mouse movement trajectory: ( 126, 294 )
2017-09-07 13:30:54   mouse movement trajectory: ( 190, 6 )
2017-09-07 13:30:54   mouse movement trajectory: ( 190, 6 )
2017-09-07 13:30:54   mouse movement trajectory: ( 188, 18 )
2017-09-07 13:30:54   mouse movement trajectory: ( 186, 26 )
2017-09-07 13:30:54   mouse movement trajectory: ( 180, 48 )
2017-09-07 13:30:54   mouse movement trajectory: ( 178, 56 )
2017-09-07 13:30:54   mouse movement trajectory: ( 176, 68 )
2017-09-07 13:30:54   mouse movement trajectory: ( 176, 76 )
2017-09-07 13:30:54   mouse movement trajectory: ( 174, 88 )
2017-09-07 13:30:54   mouse movement trajectory: ( 172, 102 )
2017-09-07 13:30:54   mouse movement trajectory: ( 172, 114 )
2017-09-07 13:30:54   mouse movement trajectory: ( 172, 118 )
2017-09-07 13:30:54   mouse movement trajectory: ( 172, 126 )
2017-09-07 13:30:55   mouse movement trajectory: ( 172, 132 )
2017-09-07 13:30:55   mouse movement trajectory: ( 172, 136 )
2017-09-07 13:30:55   mouse movement trajectory: ( 172, 140 )
2017-09-07 13:30:55   mouse movement trajectory: ( 174, 150 )
2017-09-07 13:30:55   mouse movement trajectory: ( 174, 152 )
2017-09-07 13:30:55   mouse movement trajectory: ( 176, 166 )
2017-09-07 13:30:55   mouse movement trajectory: ( 178, 170 )
2017-09-07 13:30:55   mouse movement trajectory: ( 178, 182 )
2017-09-07 13:30:55   mouse movement trajectory: ( 178, 202 )
2017-09-07 13:30:55   mouse movement trajectory: ( 174, 230 )
2017-09-07 13:30:55   mouse movement trajectory: ( 188, 18 )
2017-09-07 13:30:55   mouse movement trajectory: ( 168, 246 )
2017-09-07 13:30:55   mouse movement trajectory: ( 186, 26 )
2017-09-07 13:30:55   mouse movement trajectory: ( 156, 276 )
2017-09-07 13:30:55   mouse movement trajectory: ( 180, 48 )
2017-09-07 13:30:55   mouse movement trajectory: ( 178, 56 )
2017-09-07 13:30:56   mouse movement trajectory: ( 146, 300 )
2017-09-07 13:30:56   mouse movement trajectory: ( 176, 68 )
2017-09-07 13:30:56   mouse movement trajectory: ( 140, 312 )
2017-09-07 13:30:56   mouse movement trajectory: ( 138, 316 )
2017-09-07 13:30:56   mouse movement trajectory: ( 136, 320 )
2017-09-07 13:30:56   mouse movement trajectory: ( 132, 324 )
2017-09-07 13:30:56   mouse movement trajectory: ( 132, 322 )
2017-09-07 13:30:56   mouse movement trajectory: ( 132, 316 )
2017-09-07 13:30:56   mouse movement trajectory: ( 136, 310 )
2017-09-07 13:30:56   mouse movement trajectory: ( 176, 76 )
2017-09-07 13:30:56   mouse movement trajectory: ( 158, 294 )
2017-09-07 13:30:56   mouse movement trajectory: ( 174, 88 )
2017-09-07 13:30:56   mouse movement trajectory: ( 172, 102 )
2017-09-07 13:30:56   mouse movement trajectory: ( 164, 290 )
2017-09-07 13:30:56   mouse movement trajectory: ( 172, 114 )
2017-09-07 13:30:56   mouse movement trajectory: ( 172, 118 )
2017-09-07 13:30:56   mouse movement trajectory: ( 166, 290 )
2017-09-07 13:30:57   mouse movement trajectory: ( 172, 126 )
2017-09-07 13:30:57   mouse movement trajectory: ( 154, 292 )
2017-09-07 13:30:57   mouse movement trajectory: ( 128, 292 )
2017-09-07 13:30:57   mouse movement trajectory: ( 120, 290 )
2017-09-07 13:30:57   mouse movement trajectory: ( 116, 286 )
2017-09-07 13:30:57   mouse movement trajectory: ( 112, 286 )
2017-09-07 13:30:57   mouse movement trajectory: ( 112, 284 )
2017-09-07 13:30:57   mouse movement trajectory: ( 110, 284 )
2017-09-07 13:30:57   mouse movement trajectory: ( 110, 282 )
2017-09-07 13:30:57   mouse movement trajectory: ( 112, 278 )
2017-09-07 13:30:57   mouse movement trajectory: ( 126, 268 )
2017-09-07 13:30:57   mouse movement trajectory: ( 136, 262 )
2017-09-07 13:30:57   mouse movement trajectory: ( 172, 132 )
2017-09-07 13:30:57   mouse movement trajectory: ( 144, 258 )
2017-09-07 13:30:57   mouse movement trajectory: ( 152, 254 )
2017-09-07 13:30:57   mouse movement trajectory: ( 154, 254 )
2017-09-07 13:30:57   mouse movement trajectory: ( 172, 136 )
2017-09-07 13:30:57   mouse movement trajectory: ( 172, 140 )
2017-09-07 13:30:58   mouse movement trajectory: ( 156, 254 )
2017-09-07 13:30:58   mouse movement trajectory: ( 174, 150 )
2017-09-07 13:30:58   mouse movement trajectory: ( 174, 152 )
2017-09-07 13:30:58   mouse movement trajectory: ( 148, 254 )
2017-09-07 13:30:58   mouse movement trajectory: ( 140, 254 )
2017-09-07 13:30:58   mouse movement trajectory: ( 138, 254 )
2017-09-07 13:30:58   mouse movement trajectory: ( 176, 166 )
2017-09-07 13:30:58   mouse movement trajectory: ( 142, 254 )
2017-09-07 13:30:58   mouse movement trajectory: ( 144, 254 )
2017-09-07 13:30:58   mouse movement trajectory: ( 178, 170 )
2017-09-07 13:30:58   mouse movement trajectory: ( 178, 182 )
2017-09-07 13:30:58   mouse movement trajectory: ( 178, 202 )
2017-09-07 13:30:58   mouse movement trajectory: ( 174, 230 )
2017-09-07 13:30:58   mouse movement trajectory: ( 144, 256 )
2017-09-07 13:30:58   mouse movement trajectory: ( 132, 264 )
2017-09-07 13:30:58   mouse movement trajectory: ( 126, 270 )
2017-09-07 13:30:58   mouse movement trajectory: ( 124, 270 )
2017-09-07 13:30:59   mouse movement trajectory: ( 124, 272 )
2017-09-07 13:30:59   mouse movement trajectory: ( 124, 278 )
2017-09-07 13:30:59   mouse movement trajectory: ( 126, 286 )
2017-09-07 13:30:59   mouse movement trajectory: ( 168, 246 )
2017-09-07 13:30:59   mouse movement trajectory: ( 132, 302 )
2017-09-07 13:30:59   mouse movement trajectory: ( 134, 302 )
2017-09-07 13:30:59   mouse movement trajectory: ( 134, 304 )
2017-09-07 13:30:59   mouse movement trajectory: ( 136, 304 )
2017-09-07 13:30:59   mouse movement trajectory: ( 156, 276 )
2017-09-07 13:30:59   mouse movement trajectory: ( 138, 304 )
2017-09-07 13:30:59   mouse movement trajectory: ( 140, 304 )
2017-09-07 13:30:59   mouse movement trajectory: ( 144, 300 )
2017-09-07 13:30:59   mouse movement trajectory: ( 146, 298 )
2017-09-07 13:30:59   mouse movement trajectory: ( 148, 296 )
2017-09-07 13:30:59   mouse movement trajectory: ( 124, 298 )
2017-09-07 13:30:59   mouse movement trajectory: ( 110, 298 )
2017-09-07 13:30:59   mouse movement trajectory: ( 146, 300 )
2017-09-07 13:31:00   mouse movement trajectory: ( 108, 298 )
2017-09-07 13:31:00   mouse movement trajectory: ( 108, 300 )
2017-09-07 13:31:00   mouse movement trajectory: ( 140, 312 )
2017-09-07 13:31:00   mouse movement trajectory: ( 110, 300 )
2017-09-07 13:31:00   mouse movement trajectory: ( 138, 316 )
2017-09-07 13:31:00   mouse movement trajectory: ( 116, 300 )
2017-09-07 13:31:00   mouse movement trajectory: ( 136, 320 )
2017-09-07 13:31:00   mouse movement trajectory: ( 146, 306 )
2017-09-07 13:31:00   mouse movement trajectory: ( 156, 306 )
2017-09-07 13:31:00   mouse movement trajectory: ( 160, 308 )
2017-09-07 13:31:00   mouse movement trajectory: ( 162, 308 )
2017-09-07 13:31:00   mouse movement trajectory: ( 164, 308 )
2017-09-07 13:31:00   mouse movement trajectory: ( 164, 310 )
2017-09-07 13:31:00   mouse movement trajectory: ( 164, 312 )
2017-09-07 13:31:00   mouse movement trajectory: ( 158, 320 )
2017-09-07 13:31:00   mouse movement trajectory: ( 144, 332 )
2017-09-07 13:31:00   mouse movement trajectory: ( 138, 336 )
2017-09-07 13:31:01   mouse movement trajectory: ( 134, 338 )
2017-09-07 13:31:01   mouse movement trajectory: ( 132, 324 )
2017-09-07 13:31:01   mouse movement trajectory: ( 132, 340 )
2017-09-07 13:31:01   mouse movement trajectory: ( 132, 322 )
2017-09-07 13:31:01   mouse movement trajectory: ( 130, 340 )
2017-09-07 13:31:01   mouse movement trajectory: ( 132, 316 )
2017-09-07 13:31:01   mouse movement trajectory: ( 136, 310 )
2017-09-07 13:31:01   mouse movement trajectory: ( 130, 342 )
2017-09-07 13:31:01   mouse movement trajectory: ( 136, 346 )
2017-09-07 13:31:01   mouse movement trajectory: ( 158, 294 )
2017-09-07 13:31:01   mouse movement trajectory: ( 140, 348 )
2017-09-07 13:31:01   mouse movement trajectory: ( 142, 350 )
2017-09-07 13:31:01   mouse movement trajectory: ( 138, 350 )
2017-09-07 13:31:01   mouse movement trajectory: ( 122, 350 )
2017-09-07 13:31:01   mouse movement trajectory: ( 174, 88 )
2017-09-07 13:31:01   mouse movement trajectory: ( 118, 350 )
2017-09-07 13:31:01   mouse movement trajectory: ( 172, 102 )
2017-09-07 13:31:01   mouse movement trajectory: ( 126, 344 )
2017-09-07 13:31:02   mouse movement trajectory: ( 164, 290 )
2017-09-07 13:31:02   mouse movement trajectory: ( 134, 342 )
2017-09-07 13:31:02   mouse movement trajectory: ( 172, 114 )
2017-09-07 13:31:02   mouse movement trajectory: ( 172, 118 )
2017-09-07 13:31:02   mouse movement trajectory: ( 160, 338 )
2017-09-07 13:31:02   mouse movement trajectory: ( 166, 290 )
2017-09-07 13:31:02   mouse movement trajectory: ( 176, 338 )
2017-09-07 13:31:02   mouse movement trajectory: ( 184, 340 )
2017-09-07 13:31:02   mouse movement trajectory: ( 186, 340 )
2017-09-07 13:31:02   mouse movement trajectory: ( 188, 340 )
2017-09-07 13:31:02   mouse movement trajectory: ( 186, 342 )
2017-09-07 13:31:02   mouse movement trajectory: ( 166, 344 )
2017-09-07 13:31:02   mouse movement trajectory: ( 130, 344 )
2017-09-07 13:31:02   mouse movement trajectory: ( 124, 344 )
2017-09-07 13:31:02   mouse movement trajectory: ( 172, 126 )
2017-09-07 13:31:02   mouse movement trajectory: ( 122, 344 )
2017-09-07 13:31:02   mouse movement trajectory: ( 154, 292 )
2017-09-07 13:31:03   mouse movement trajectory: ( 128, 292 )
2017-09-07 13:31:03   mouse movement trajectory: ( 120, 290 )
2017-09-07 13:31:03   mouse movement trajectory: ( 116, 286 )
2017-09-07 13:31:03   mouse movement trajectory: ( 122, 346 )
2017-09-07 13:31:03   mouse movement trajectory: ( 112, 286 )
2017-09-07 13:31:03   mouse movement trajectory: ( 126, 348 )
2017-09-07 13:31:03   mouse movement trajectory: ( 128, 352 )
2017-09-07 13:31:03   mouse movement trajectory: ( 132, 356 )
2017-09-07 13:31:03   mouse movement trajectory: ( 130, 356 )
2017-09-07 13:31:03   mouse movement trajectory: ( 112, 284 )
2017-09-07 13:31:03   mouse movement trajectory: ( 110, 284 )
2017-09-07 13:31:03   mouse movement trajectory: ( 110, 282 )
2017-09-07 13:31:03   mouse movement trajectory: ( 112, 278 )
2017-09-07 13:31:03   mouse movement trajectory: ( 126, 268 )
2017-09-07 13:31:03   mouse movement trajectory: ( 136, 262 )
2017-09-07 13:31:03   mouse movement trajectory: ( 134, 364 )
2017-09-07 13:31:03   mouse movement trajectory: ( 172, 132 )
2017-09-07 13:31:04   mouse movement trajectory: ( 140, 378 )
2017-09-07 13:31:04   mouse movement trajectory: ( 144, 258 )
2017-09-07 13:31:04   mouse movement trajectory: ( 146, 392 )
2017-09-07 13:31:04   mouse movement trajectory: ( 152, 254 )
2017-09-07 13:31:04   mouse movement trajectory: ( 154, 254 )
2017-09-07 13:31:04   mouse movement trajectory: ( 172, 136 )
2017-09-07 13:31:04   mouse movement trajectory: ( 146, 394 )
2017-09-07 13:31:04   mouse movement trajectory: ( 172, 140 )
2017-09-07 13:31:04   mouse movement trajectory: ( 146, 396 )
2017-09-07 13:31:04   mouse movement trajectory: ( 144, 396 )
2017-09-07 13:31:04   mouse movement trajectory: ( 142, 396 )
2017-09-07 13:31:04   mouse movement trajectory: ( 138, 398 )
2017-09-07 13:31:04   mouse movement trajectory: ( 136, 398 )
2017-09-07 13:31:04   mouse movement trajectory: ( 134, 392 )
2017-09-07 13:31:04   mouse movement trajectory: ( 134, 388 )
2017-09-07 13:31:04   mouse movement trajectory: ( 156, 254 )
2017-09-07 13:31:04   mouse movement trajectory: ( 174, 150 )
2017-09-07 13:31:05   mouse movement trajectory: ( 174, 152 )
2017-09-07 13:31:05   mouse movement trajectory: ( 148, 254 )
2017-09-07 13:31:05   mouse movement trajectory: ( 140, 254 )
2017-09-07 13:31:05   mouse movement trajectory: ( 136, 388 )
2017-09-07 13:31:05   mouse movement trajectory: ( 138, 254 )
2017-09-07 13:31:05   mouse movement trajectory: ( 176, 166 )
2017-09-07 13:31:05   mouse movement trajectory: ( 142, 254 )
2017-09-07 13:31:05   mouse movement trajectory: ( 144, 254 )
2017-09-07 13:31:05   mouse movement trajectory: ( 178, 170 )
2017-09-07 13:31:05   mouse movement trajectory: ( 178, 182 )
2017-09-07 13:31:05   mouse movement trajectory: ( 178, 202 )
2017-09-07 13:31:05   mouse movement trajectory: ( 174, 230 )
2017-09-07 13:31:05   mouse movement trajectory: ( 144, 256 )
2017-09-07 13:31:05   mouse movement trajectory: ( 132, 264 )
2017-09-07 13:31:05   mouse movement trajectory: ( 126, 270 )
2017-09-07 13:31:05   mouse movement trajectory: ( 124, 270 )
2017-09-07 13:31:05   mouse movement trajectory: ( 124, 272 )
2017-09-07 13:31:05   mouse movement trajectory: ( 124, 278 )
2017-09-07 13:31:06   mouse movement trajectory: ( 126, 286 )
2017-09-07 13:31:06   mouse movement trajectory: ( 168, 246 )
2017-09-07 13:31:06   mouse movement trajectory: ( 132, 302 )
2017-09-07 13:31:06   mouse movement trajectory: ( 134, 302 )
2017-09-07 13:31:06   mouse movement trajectory: ( 134, 304 )
2017-09-07 13:31:06   mouse movement trajectory: ( 136, 304 )
2017-09-07 13:31:06   mouse movement trajectory: ( 156, 276 )
2017-09-07 13:31:06   mouse movement trajectory: ( 138, 304 )
2017-09-07 13:31:06   mouse movement trajectory: ( 140, 304 )
2017-09-07 13:31:06   mouse movement trajectory: ( 144, 300 )
2017-09-07 13:31:06   mouse movement trajectory: ( 146, 298 )
2017-09-07 13:31:06   mouse movement trajectory: ( 148, 296 )
2017-09-07 13:31:06   mouse movement trajectory: ( 124, 298 )
2017-09-07 13:31:06   mouse movement trajectory: ( 110, 298 )
2017-09-07 13:31:06   mouse movement trajectory: ( 146, 300 )
2017-09-07 13:31:06   mouse movement trajectory: ( 108, 298 )
2017-09-07 13:31:06   mouse movement trajectory: ( 108, 300 )
2017-09-07 13:31:07   mouse movement trajectory: ( 140, 312 )
2017-09-07 13:31:07   mouse movement trajectory: ( 110, 300 )
2017-09-07 13:31:07   mouse movement trajectory: ( 138, 316 )
2017-09-07 13:31:07   mouse movement trajectory: ( 116, 300 )
2017-09-07 13:31:07   mouse movement trajectory: ( 136, 320 )
2017-09-07 13:31:07   mouse movement trajectory: ( 146, 306 )
2017-09-07 13:31:07   mouse movement trajectory: ( 156, 306 )
2017-09-07 13:31:07   mouse movement trajectory: ( 138, 390 )
2017-09-07 13:31:07   mouse movement trajectory: ( 160, 308 )
2017-09-07 13:31:07   mouse movement trajectory: ( 140, 392 )
2017-09-07 13:31:07   mouse movement trajectory: ( 162, 308 )
2017-09-07 13:31:07   mouse movement trajectory: ( 146, 398 )
2017-09-07 13:31:07   mouse movement trajectory: ( 146, 400 )
